ADATE,Year,Month,Day,Anamolytype,Anamoly,Kp,ap,Date
1968-02-11,1968,2,11,NA,0,4.916625,51.375,1968-02-11
1968-02-12,1968,2,12,NA,0,2.62475,14.0,1968-02-12
1968-02-13,1968,2,13,NA,0,2.7915,18.25,1968-02-13
1968-02-14,1968,2,14,NA,0,1.291625,5.0,1968-02-14
1968-02-15,1968,2,15,NA,0,3.4998750000000003,25.0,1968-02-15
1968-02-16,1968,2,16,NA,0,2.9165,14.375,1968-02-16
1968-02-17,1968,2,17,NA,0,3.166625,18.25,1968-02-17
1968-02-18,1968,2,18,NA,0,3.666625,24.25,1968-02-18
1968-02-19,1968,2,19,NA,0,2.083375,11.625,1968-02-19
1968-02-20,1968,2,20,NA,0,3.95825,35.0,1968-02-20
1968-02-21,1968,2,21,NA,0,3.66675,23.875,1968-02-21
1968-02-22,1968,2,22,NA,0,2.208375,10.5,1968-02-22
1968-02-23,1968,2,23,NA,0,1.458375,5.375,1968-02-23
1968-02-24,1968,2,24,NA,0,1.54175,6.625,1968-02-24
1968-02-25,1968,2,25,NA,0,1.041625,4.125,1968-02-25
1968-02-26,1968,2,26,NA,0,1.083125,4.375,1968-02-26
1968-02-27,1968,2,27,NA,0,1.7501250000000002,8.25,1968-02-27
1968-02-28,1968,2,28,NA,0,3.874875,30.0,1968-02-28
1968-02-29,1968,2,29,NA,0,3.12525,17.875,1968-02-29
1968-03-01,1968,3,1,NA,0,2.1665,9.625,1968-03-01
1968-03-02,1968,3,2,NA,0,2.2498750000000003,9.375,1968-03-02
1968-03-03,1968,3,3,NA,0,2.791625,14.25,1968-03-03
1968-03-04,1968,3,4,NA,0,3.0,15.625,1968-03-04
1968-03-05,1968,3,5,NA,0,3.166625,17.125,1968-03-05
1968-03-06,1968,3,6,NA,0,1.70825,6.75,1968-03-06
1968-03-07,1968,3,7,NA,0,1.291625,4.875,1968-03-07
1968-03-08,1968,3,8,NA,0,1.000125,4.0,1968-03-08
1968-03-09,1968,3,9,NA,0,0.95825,4.0,1968-03-09
1968-03-10,1968,3,10,NA,0,2.791625,14.625,1968-03-10
1968-03-11,1968,3,11,NA,0,1.875,8.125,1968-03-11
1968-03-12,1968,3,12,NA,0,1.833375,7.625,1968-03-12
1968-03-13,1968,3,13,NA,0,1.29175,4.875,1968-03-13
1968-03-14,1968,3,14,NA,0,3.625,23.375,1968-03-14
1968-03-15,1968,3,15,NA,0,4.041625,28.5,1968-03-15
1968-03-16,1968,3,16,NA,0,3.666625,25.75,1968-03-16
1968-03-17,1968,3,17,NA,0,2.41675,11.75,1968-03-17
1968-03-18,1968,3,18,NA,0,2.50025,11.75,1968-03-18
1968-03-19,1968,3,19,NA,0,2.416625,11.25,1968-03-19
1968-03-20,1968,3,20,NA,0,3.166625,20.5,1968-03-20
1968-03-21,1968,3,21,NA,0,1.791875,6.875,1968-03-21
1968-03-22,1968,3,22,NA,0,1.375,5.125,1968-03-22
1968-03-23,1968,3,23,NA,0,1.916625,9.25,1968-03-23
1968-03-24,1968,3,24,NA,0,3.625125,22.25,1968-03-24
1968-03-25,1968,3,25,NA,0,3.333375,18.625,1968-03-25
1968-03-26,1968,3,26,NA,0,2.7085,13.875,1968-03-26
1968-03-27,1968,3,27,NA,0,3.041625,15.625,1968-03-27
1968-03-28,1968,3,28,NA,0,2.625125,12.0,1968-03-28
1968-03-29,1968,3,29,NA,0,2.9165,14.375,1968-03-29
1968-03-30,1968,3,30,NA,0,3.833375,26.625,1968-03-30
1968-03-31,1968,3,31,NA,0,2.916625,16.5,1968-03-31
1968-04-01,1968,4,1,NA,0,3.875125,26.25,1968-04-01
1968-04-02,1968,4,2,NA,0,2.666625,12.5,1968-04-02
1968-04-03,1968,4,3,NA,0,2.541625,12.75,1968-04-03
1968-04-04,1968,4,4,NA,0,2.04175,8.75,1968-04-04
1968-04-05,1968,4,5,NA,0,3.208375,34.125,1968-04-05
1968-04-06,1968,4,6,NA,0,4.33325,36.375,1968-04-06
1968-04-07,1968,4,7,NA,0,2.29175,10.875,1968-04-07
1968-04-08,1968,4,8,NA,0,0.791625,3.125,1968-04-08
1968-04-09,1968,4,9,NA,0,0.499875,2.125,1968-04-09
1968-04-10,1968,4,10,NA,0,1.666625,6.25,1968-04-10
1968-04-11,1968,4,11,NA,0,2.291875,9.625,1968-04-11
1968-04-12,1968,4,12,NA,0,2.29175,11.375,1968-04-12
1968-04-13,1968,4,13,NA,0,3.541875,22.875,1968-04-13
1968-04-14,1968,4,14,NA,0,3.7085,26.0,1968-04-14
1968-04-15,1968,4,15,NA,0,2.916625,14.375,1968-04-15
1968-04-16,1968,4,16,NA,0,2.75,13.5,1968-04-16
1968-04-17,1968,4,17,NA,0,2.4165,10.125,1968-04-17
1968-04-18,1968,4,18,NA,0,2.1248750000000003,8.375,1968-04-18
1968-04-19,1968,4,19,NA,0,0.6665,3.0,1968-04-19
1968-04-20,1968,4,20,NA,0,0.333125,1.875,1968-04-20
1968-04-21,1968,4,21,NA,0,0.958375,3.75,1968-04-21
1968-04-22,1968,4,22,NA,0,2.125,8.375,1968-04-22
1968-04-23,1968,4,23,NA,0,2.625,12.25,1968-04-23
1968-04-24,1968,4,24,NA,0,1.833375,8.25,1968-04-24
1968-04-25,1968,4,25,NA,0,1.208375,5.375,1968-04-25
1968-04-26,1968,4,26,NA,0,3.708375,26.125,1968-04-26
1968-04-27,1968,4,27,NA,0,3.2915,19.75,1968-04-27
1968-04-28,1968,4,28,NA,0,2.9998750000000003,15.5,1968-04-28
1968-04-29,1968,4,29,NA,0,2.833375,13.5,1968-04-29
1968-04-30,1968,4,30,NA,0,1.874875,7.375,1968-04-30
1968-05-01,1968,5,1,NA,0,2.45825,12.75,1968-05-01
1968-05-02,1968,5,2,NA,0,2.58325,13.875,1968-05-02
1968-05-03,1968,5,3,NA,0,2.208125,11.25,1968-05-03
1968-05-04,1968,5,4,NA,0,1.375,5.5,1968-05-04
1968-05-05,1968,5,5,NA,0,0.958375,3.875,1968-05-05
1968-05-06,1968,5,6,NA,0,0.7915,3.25,1968-05-06
1968-05-07,1968,5,7,NA,0,4.708375,53.375,1968-05-07
1968-05-08,1968,5,8,NA,0,1.66675,6.625,1968-05-08
1968-05-09,1968,5,9,NA,0,3.4998750000000003,20.625,1968-05-09
1968-05-10,1968,5,10,NA,0,2.250125,9.75,1968-05-10
1968-05-11,1968,5,11,NA,0,3.208375,17.375,1968-05-11
1968-05-12,1968,5,12,NA,0,3.625,27.25,1968-05-12
1968-05-13,1968,5,13,NA,0,2.8748750000000003,14.5,1968-05-13
1968-05-14,1968,5,14,NA,0,2.541625,11.375,1968-05-14
1968-05-15,1968,5,15,NA,0,2.125125,9.25,1968-05-15
1968-05-16,1968,5,16,NA,0,2.41675,10.875,1968-05-16
1968-05-17,1968,5,17,NA,0,2.750125,14.75,1968-05-17
1968-05-18,1968,5,18,NA,0,3.041625,16.875,1968-05-18
1968-05-19,1968,5,19,NA,0,2.49975,11.375,1968-05-19
1968-05-20,1968,5,20,NA,0,3.291625,19.0,1968-05-20
1968-05-21,1968,5,21,NA,0,3.66675,24.25,1968-05-21
1968-05-22,1968,5,22,NA,0,2.916875,16.5,1968-05-22
1968-05-23,1968,5,23,NA,0,2.45825,12.875,1968-05-23
1968-05-24,1968,5,24,NA,0,3.125,18.5,1968-05-24
1968-05-25,1968,5,25,NA,0,1.58325,5.875,1968-05-25
1968-05-26,1968,5,26,NA,0,0.916625,3.75,1968-05-26
1968-05-27,1968,5,27,NA,0,1.125,4.375,1968-05-27
1968-05-28,1968,5,28,NA,0,1.58325,6.5,1968-05-28
1968-05-29,1968,5,29,NA,0,2.208375,8.75,1968-05-29
1968-05-30,1968,5,30,NA,0,2.375,10.375,1968-05-30
1968-05-31,1968,5,31,NA,0,2.291625,9.5,1968-05-31
1968-06-01,1968,6,1,NA,0,2.95825,16.75,1968-06-01
1968-06-02,1968,6,2,NA,0,3.1248750000000003,16.625,1968-06-02
1968-06-03,1968,6,3,NA,0,2.8335,14.5,1968-06-03
1968-06-04,1968,6,4,NA,0,2.25,9.375,1968-06-04
1968-06-05,1968,6,5,NA,0,1.3748749999999998,5.125,1968-06-05
1968-06-06,1968,6,6,NA,0,1.25,4.875,1968-06-06
1968-06-07,1968,6,7,NA,0,2.291875,10.625,1968-06-07
1968-06-08,1968,6,8,NA,0,2.458125,12.75,1968-06-08
1968-06-09,1968,6,9,NA,0,2.04175,8.75,1968-06-09
1968-06-10,1968,6,10,NA,0,4.25,36.5,1968-06-10
1968-06-11,1968,6,11,NA,0,6.25,102.875,1968-06-11
1968-06-12,1968,6,12,NA,0,4.541625,37.625,1968-06-12
1968-06-13,1968,6,13,NA,0,4.875,47.75,1968-06-13
1968-06-14,1968,6,14,NA,0,3.749875,26.375,1968-06-14
1968-06-15,1968,6,15,NA,0,2.04175,8.25,1968-06-15
1968-06-16,1968,6,16,NA,0,2.29175,12.75,1968-06-16
1968-06-17,1968,6,17,NA,0,2.916625,18.25,1968-06-17
1968-06-18,1968,6,18,NA,0,2.541625,12.5,1968-06-18
1968-06-19,1968,6,19,NA,0,2.83325,13.5,1968-06-19
1968-06-20,1968,6,20,NA,0,1.666625,6.625,1968-06-20
1968-06-21,1968,6,21,NA,0,0.708375,3.125,1968-06-21
1968-06-22,1968,6,22,NA,0,2.29175,10.0,1968-06-22
1968-06-23,1968,6,23,NA,0,1.708375,6.5,1968-06-23
1968-06-24,1968,6,24,NA,0,0.4165,2.125,1968-06-24
1968-06-25,1968,6,25,NA,0,0.99975,4.25,1968-06-25
1968-06-26,1968,6,26,NA,0,2.7498750000000003,14.0,1968-06-26
1968-06-27,1968,6,27,NA,0,2.541625,11.25,1968-06-27
1968-06-28,1968,6,28,NA,0,1.5,6.125,1968-06-28
1968-06-29,1968,6,29,NA,0,2.3335,13.375,1968-06-29
1968-06-30,1968,6,30,NA,0,2.4585,11.125,1968-06-30
1968-07-01,1968,7,1,NA,0,2.250125,10.0,1968-07-01
1968-07-02,1968,7,2,NA,0,2.20825,8.875,1968-07-02
1968-07-03,1968,7,3,NA,0,2.958375,16.375,1968-07-03
1968-07-04,1968,7,4,NA,0,2.375125,10.5,1968-07-04
1968-07-05,1968,7,5,NA,0,2.04175,8.125,1968-07-05
1968-07-06,1968,7,6,NA,0,1.75,6.375,1968-07-06
1968-07-07,1968,7,7,NA,0,1.75,7.125,1968-07-07
1968-07-08,1968,7,8,NA,0,1.541625,5.75,1968-07-08
1968-07-09,1968,7,9,NA,0,1.08325,4.375,1968-07-09
1968-07-10,1968,7,10,NA,0,4.249875,35.0,1968-07-10
1968-07-11,1968,7,11,NA,0,2.25,10.5,1968-07-11
1968-07-12,1968,7,12,NA,0,1.624875,6.75,1968-07-12
1968-07-13,1968,7,13,NA,0,2.7085,22.375,1968-07-13
1968-07-14,1968,7,14,NA,0,3.2498750000000003,21.875,1968-07-14
1968-07-15,1968,7,15,NA,0,1.749875,6.5,1968-07-15
1968-07-16,1968,7,16,NA,0,2.083375,9.375,1968-07-16
1968-07-17,1968,7,17,NA,0,1.45825,5.5,1968-07-17
1968-07-18,1968,7,18,NA,0,2.1248750000000003,9.875,1968-07-18
1968-07-19,1968,7,19,NA,0,1.99975,8.0,1968-07-19
1968-07-20,1968,7,20,NA,0,1.08325,4.625,1968-07-20
1968-07-21,1968,7,21,NA,0,1.958375,8.625,1968-07-21
1968-07-22,1968,7,22,NA,0,3.250125,18.875,1968-07-22
1968-07-23,1968,7,23,NA,0,2.458375,11.375,1968-07-23
1968-07-24,1968,7,24,NA,0,0.7502500000000001,3.25,1968-07-24
1968-07-25,1968,7,25,NA,0,1.708375,7.375,1968-07-25
1968-07-26,1968,7,26,NA,0,2.83325,14.75,1968-07-26
1968-07-27,1968,7,27,NA,0,2.374875,11.25,1968-07-27
1968-07-28,1968,7,28,NA,0,1.8335,7.5,1968-07-28
1968-07-29,1968,7,29,NA,0,1.333375,5.0,1968-07-29
1968-07-30,1968,7,30,NA,0,1.749875,7.0,1968-07-30
1968-07-31,1968,7,31,NA,0,1.45825,5.375,1968-07-31
1968-08-01,1968,8,1,NA,0,0.875125,3.625,1968-08-01
1968-08-02,1968,8,2,NA,0,0.958375,3.875,1968-08-02
1968-08-03,1968,8,3,NA,0,2.499875,12.125,1968-08-03
1968-08-04,1968,8,4,NA,0,1.291625,5.5,1968-08-04
1968-08-05,1968,8,5,NA,0,2.5,12.25,1968-08-05
1968-08-06,1968,8,6,NA,0,3.0,15.625,1968-08-06
1968-08-07,1968,8,7,NA,0,2.70825,12.875,1968-08-07
1968-08-08,1968,8,8,NA,0,2.66675,14.125,1968-08-08
1968-08-09,1968,8,9,NA,0,2.7498750000000003,13.25,1968-08-09
1968-08-10,1968,8,10,UNK,1,1.875,7.25,1968-08-10
1968-08-11,1968,8,11,NA,0,1.41675,5.75,1968-08-11
1968-08-12,1968,8,12,NA,0,1.583125,5.875,1968-08-12
1968-08-13,1968,8,13,NA,0,1.958375,11.25,1968-08-13
1968-08-14,1968,8,14,NA,0,3.958375,27.375,1968-08-14
1968-08-15,1968,8,15,NA,0,3.624875,22.375,1968-08-15
1968-08-16,1968,8,16,NA,0,4.45825,40.625,1968-08-16
1968-08-17,1968,8,17,NA,0,4.5,38.625,1968-08-17
1968-08-18,1968,8,18,NA,0,3.333375,18.875,1968-08-18
1968-08-19,1968,8,19,NA,0,2.333375,10.375,1968-08-19
1968-08-20,1968,8,20,NA,0,1.666625,6.0,1968-08-20
1968-08-21,1968,8,21,NA,0,1.083375,4.25,1968-08-21
1968-08-22,1968,8,22,NA,0,1.20825,5.0,1968-08-22
1968-08-23,1968,8,23,NA,0,2.416625,11.375,1968-08-23
1968-08-24,1968,8,24,NA,0,3.166875,19.25,1968-08-24
1968-08-25,1968,8,25,NA,0,0.958125,4.5,1968-08-25
1968-08-26,1968,8,26,NA,0,0.958375,3.875,1968-08-26
1968-08-27,1968,8,27,NA,0,1.333375,5.125,1968-08-27
1968-08-28,1968,8,28,NA,0,0.91675,3.75,1968-08-28
1968-08-29,1968,8,29,NA,0,0.458375,2.25,1968-08-29
1968-08-30,1968,8,30,NA,0,0.5415,2.625,1968-08-30
1968-08-31,1968,8,31,NA,0,2.7498750000000003,14.0,1968-08-31
1968-09-01,1968,9,1,NA,0,2.041625,9.375,1968-09-01
1968-09-02,1968,9,2,NA,0,2.2085,10.375,1968-09-02
1968-09-03,1968,9,3,NA,0,3.250125,18.25,1968-09-03
1968-09-04,1968,9,4,NA,0,2.79175,13.875,1968-09-04
1968-09-05,1968,9,5,NA,0,2.54175,12.0,1968-09-05
1968-09-06,1968,9,6,NA,0,3.208375,18.75,1968-09-06
1968-09-07,1968,9,7,NA,0,2.9998750000000003,17.5,1968-09-07
1968-09-08,1968,9,8,NA,0,4.7085,48.0,1968-09-08
1968-09-09,1968,9,9,NA,0,2.708375,13.5,1968-09-09
1968-09-10,1968,9,10,NA,0,1.625,6.125,1968-09-10
1968-09-11,1968,9,11,NA,0,1.0415,4.25,1968-09-11
1968-09-12,1968,9,12,NA,0,3.16675,18.75,1968-09-12
1968-09-13,1968,9,13,NA,0,4.750125,42.75,1968-09-13
1968-09-14,1968,9,14,NA,0,4.08325,28.625,1968-09-14
1968-09-15,1968,9,15,NA,0,4.04175,29.625,1968-09-15
1968-09-16,1968,9,16,NA,0,2.291625,9.875,1968-09-16
1968-09-17,1968,9,17,NA,0,1.541625,6.125,1968-09-17
1968-09-18,1968,9,18,UNK,1,0.79175,3.375,1968-09-18
1968-09-19,1968,9,19,NA,0,2.250125,11.625,1968-09-19
1968-09-20,1968,9,20,NA,0,1.4585,6.75,1968-09-20
1968-09-21,1968,9,21,NA,0,2.45825,12.75,1968-09-21
1968-09-22,1968,9,22,NA,0,2.375125,11.125,1968-09-22
1968-09-23,1968,9,23,NA,0,3.208375,22.0,1968-09-23
1968-09-24,1968,9,24,NA,0,0.833375,3.625,1968-09-24
1968-09-25,1968,9,25,NA,0,0.5835,2.5,1968-09-25
1968-09-26,1968,9,26,NA,0,1.16675,4.5,1968-09-26
1968-09-27,1968,9,27,NA,0,0.708375,3.0,1968-09-27
1968-09-28,1968,9,28,NA,0,2.125,8.5,1968-09-28
1968-09-29,1968,9,29,NA,0,2.08325,8.625,1968-09-29
1968-09-30,1968,9,30,NA,0,1.5,6.75,1968-09-30
1968-10-01,1968,10,1,NA,0,2.8748750000000003,16.375,1968-10-01
1968-10-02,1968,10,2,NA,0,4.8335,47.375,1968-10-02
1968-10-03,1968,10,3,NA,0,3.083375,29.0,1968-10-03
1968-10-04,1968,10,4,NA,0,0.791625,3.375,1968-10-04
1968-10-05,1968,10,5,NA,0,0.625,2.5,1968-10-05
1968-10-06,1968,10,6,NA,0,1.583375,6.375,1968-10-06
1968-10-07,1968,10,7,NA,0,2.750125,15.25,1968-10-07
1968-10-08,1968,10,8,NA,0,1.708375,7.0,1968-10-08
1968-10-09,1968,10,9,NA,0,2.0,9.125,1968-10-09
1968-10-10,1968,10,10,NA,0,1.2085,5.875,1968-10-10
1968-10-11,1968,10,11,NA,0,0.583375,2.5,1968-10-11
1968-10-12,1968,10,12,NA,0,5.041625,51.375,1968-10-12
1968-10-13,1968,10,13,NA,0,4.124875,30.125,1968-10-13
1968-10-14,1968,10,14,NA,0,2.875,14.125,1968-10-14
1968-10-15,1968,10,15,NA,0,1.20825,4.625,1968-10-15
1968-10-16,1968,10,16,NA,0,1.33325,5.125,1968-10-16
1968-10-17,1968,10,17,NA,0,2.166625,8.625,1968-10-17
1968-10-18,1968,10,18,NA,0,1.791625,7.5,1968-10-18
1968-10-19,1968,10,19,NA,0,2.16675,11.25,1968-10-19
1968-10-20,1968,10,20,NA,0,1.66675,6.875,1968-10-20
1968-10-21,1968,10,21,NA,0,0.374875,1.875,1968-10-21
1968-10-22,1968,10,22,NA,0,0.20825,1.125,1968-10-22
1968-10-23,1968,10,23,NA,0,0.666625,2.75,1968-10-23
1968-10-24,1968,10,24,NA,0,1.541625,7.25,1968-10-24
1968-10-25,1968,10,25,NA,0,1.708375,6.5,1968-10-25
1968-10-26,1968,10,26,NA,0,1.2501250000000002,5.25,1968-10-26
1968-10-27,1968,10,27,NA,0,1.54175,6.375,1968-10-27
1968-10-28,1968,10,28,NA,0,1.166625,5.25,1968-10-28
1968-10-29,1968,10,29,NA,0,4.20825,36.625,1968-10-29
1968-10-30,1968,10,30,NA,0,2.875125,15.125,1968-10-30
1968-10-31,1968,10,31,NA,0,6.291625,112.375,1968-10-31
1968-11-01,1968,11,1,NA,0,6.08325,121.75,1968-11-01
1968-11-02,1968,11,2,NA,0,5.708375,82.0,1968-11-02
1968-11-03,1968,11,3,NA,0,4.04175,35.25,1968-11-03
1968-11-04,1968,11,4,NA,0,3.833375,26.875,1968-11-04
1968-11-05,1968,11,5,NA,0,1.583125,6.0,1968-11-05
1968-11-06,1968,11,6,NA,0,1.458375,6.75,1968-11-06
1968-11-07,1968,11,7,NA,0,2.666625,17.375,1968-11-07
1968-11-08,1968,11,8,NA,0,2.0835,9.75,1968-11-08
1968-11-09,1968,11,9,NA,0,3.458375,22.25,1968-11-09
1968-11-10,1968,11,10,NA,0,2.4998750000000003,12.125,1968-11-10
1968-11-11,1968,11,11,NA,0,2.4165,12.25,1968-11-11
1968-11-12,1968,11,12,NA,0,0.666625,3.0,1968-11-12
1968-11-13,1968,11,13,NA,0,1.4165,5.5,1968-11-13
1968-11-14,1968,11,14,NA,0,0.916625,3.75,1968-11-14
1968-11-15,1968,11,15,NA,0,0.625,2.75,1968-11-15
1968-11-16,1968,11,16,NA,0,2.70825,16.75,1968-11-16
1968-11-17,1968,11,17,NA,0,3.25,18.75,1968-11-17
1968-11-18,1968,11,18,NA,0,3.41675,22.125,1968-11-18
1968-11-19,1968,11,19,NA,0,1.541625,5.75,1968-11-19
1968-11-20,1968,11,20,NA,0,2.583375,16.625,1968-11-20
1968-11-21,1968,11,21,NA,0,1.54175,6.5,1968-11-21
1968-11-22,1968,11,22,NA,0,1.3335,5.375,1968-11-22
1968-11-23,1968,11,23,NA,0,1.33325,6.375,1968-11-23
1968-11-24,1968,11,24,NA,0,1.250125,5.125,1968-11-24
1968-11-25,1968,11,25,NA,0,1.916875,7.625,1968-11-25
1968-11-26,1968,11,26,NA,0,1.791625,7.0,1968-11-26
1968-11-27,1968,11,27,NA,0,2.208375,10.0,1968-11-27
1968-11-28,1968,11,28,NA,0,1.83325,7.0,1968-11-28
1968-11-29,1968,11,29,NA,0,1.0,3.875,1968-11-29
1968-11-30,1968,11,30,NA,0,0.458125,2.0,1968-11-30
1968-12-01,1968,12,1,NA,0,2.083375,9.125,1968-12-01
1968-12-02,1968,12,2,NA,0,1.500125,5.625,1968-12-02
1968-12-03,1968,12,3,NA,0,3.166625,18.25,1968-12-03
1968-12-04,1968,12,4,NA,0,3.333375,21.0,1968-12-04
1968-12-05,1968,12,5,NA,0,3.583375,25.0,1968-12-05
1968-12-06,1968,12,6,NA,0,1.916625,9.0,1968-12-06
1968-12-07,1968,12,7,NA,0,1.08325,4.625,1968-12-07
1968-12-08,1968,12,8,NA,0,2.41675,10.625,1968-12-08
1968-12-09,1968,12,9,NA,0,1.41675,5.625,1968-12-09
1968-12-10,1968,12,10,NA,0,2.625,13.5,1968-12-10
1968-12-11,1968,12,11,NA,0,1.541625,6.375,1968-12-11
1968-12-12,1968,12,12,NA,0,1.708375,8.0,1968-12-12
1968-12-13,1968,12,13,NA,0,1.375,5.5,1968-12-13
1968-12-14,1968,12,14,NA,0,0.75,3.25,1968-12-14
1968-12-15,1968,12,15,NA,0,1.625,6.0,1968-12-15
1968-12-16,1968,12,16,NA,0,1.95825,8.125,1968-12-16
1968-12-17,1968,12,17,NA,0,0.958375,4.25,1968-12-17
1968-12-18,1968,12,18,NA,0,1.9165,7.125,1968-12-18
1968-12-19,1968,12,19,NA,0,2.66675,12.125,1968-12-19
1968-12-20,1968,12,20,NA,0,0.7917500000000001,3.25,1968-12-20
1968-12-21,1968,12,21,NA,0,2.666625,12.875,1968-12-21
1968-12-22,1968,12,22,NA,0,2.54175,12.75,1968-12-22
1968-12-23,1968,12,23,NA,0,2.75,13.625,1968-12-23
1968-12-24,1968,12,24,NA,0,2.083375,9.0,1968-12-24
1968-12-25,1968,12,25,NA,0,3.125125,20.5,1968-12-25
1968-12-26,1968,12,26,NA,0,0.875125,3.625,1968-12-26
1968-12-27,1968,12,27,NA,0,2.5,13.0,1968-12-27
1968-12-28,1968,12,28,NA,0,1.41675,5.25,1968-12-28
1968-12-29,1968,12,29,NA,0,1.999875,9.0,1968-12-29
1968-12-30,1968,12,30,NA,0,2.041625,7.75,1968-12-30
1968-12-31,1968,12,31,NA,0,2.1248750000000003,10.75,1968-12-31
1969-01-01,1969,1,1,NA,0,1.95825,7.75,1969-01-01
1969-01-02,1969,1,2,NA,0,0.833125,3.5,1969-01-02
1969-01-03,1969,1,3,NA,0,0.249875,1.25,1969-01-03
1969-01-04,1969,1,4,NA,0,0.666625,2.75,1969-01-04
1969-01-05,1969,1,5,NA,0,0.66675,2.875,1969-01-05
1969-01-06,1969,1,6,NA,0,0.249875,1.375,1969-01-06
1969-01-07,1969,1,7,NA,0,1.95825,8.75,1969-01-07
1969-01-08,1969,1,8,NA,0,1.9585,8.125,1969-01-08
1969-01-09,1969,1,9,NA,0,1.16675,4.5,1969-01-09
1969-01-10,1969,1,10,NA,0,0.7085,3.0,1969-01-10
1969-01-11,1969,1,11,NA,0,1.20825,4.5,1969-01-11
1969-01-12,1969,1,12,NA,0,1.458125,5.5,1969-01-12
1969-01-13,1969,1,13,NA,0,0.29175,1.375,1969-01-13
1969-01-14,1969,1,14,NA,0,2.1665,9.0,1969-01-14
1969-01-15,1969,1,15,NA,0,2.666625,13.125,1969-01-15
1969-01-16,1969,1,16,NA,0,2.33325,10.375,1969-01-16
1969-01-17,1969,1,17,NA,0,3.541625,21.125,1969-01-17
1969-01-18,1969,1,18,NA,0,3.375,19.625,1969-01-18
1969-01-19,1969,1,19,NA,0,2.45825,10.875,1969-01-19
1969-01-20,1969,1,20,NA,0,2.416625,10.625,1969-01-20
1969-01-21,1969,1,21,NA,0,1.583375,6.0,1969-01-21
1969-01-22,1969,1,22,NA,0,0.875,3.625,1969-01-22
1969-01-23,1969,1,23,NA,0,1.16675,4.625,1969-01-23
1969-01-24,1969,1,24,NA,0,2.041875,11.5,1969-01-24
1969-01-25,1969,1,25,NA,0,4.124875,29.25,1969-01-25
1969-01-26,1969,1,26,NA,0,3.291625,22.875,1969-01-26
1969-01-27,1969,1,27,NA,0,2.583375,11.75,1969-01-27
1969-01-28,1969,1,28,NA,0,1.16675,5.125,1969-01-28
1969-01-29,1969,1,29,NA,0,0.541625,2.5,1969-01-29
1969-01-30,1969,1,30,NA,0,1.45825,6.375,1969-01-30
1969-01-31,1969,1,31,NA,0,1.58325,6.5,1969-01-31
1969-02-01,1969,2,1,NA,0,0.75,3.125,1969-02-01
1969-02-02,1969,2,2,NA,0,3.125125,47.125,1969-02-02
1969-02-03,1969,2,3,NA,0,5.166625,54.125,1969-02-03
1969-02-04,1969,2,4,NA,0,2.7085,12.75,1969-02-04
1969-02-05,1969,2,5,NA,0,2.083375,9.625,1969-02-05
1969-02-06,1969,2,6,NA,0,2.7498750000000003,15.625,1969-02-06
1969-02-07,1969,2,7,NA,0,1.999875,8.75,1969-02-07
1969-02-08,1969,2,8,NA,0,2.08325,8.875,1969-02-08
1969-02-09,1969,2,9,NA,0,1.0,4.0,1969-02-09
1969-02-10,1969,2,10,NA,0,2.333375,12.25,1969-02-10
1969-02-11,1969,2,11,NA,0,5.33325,61.75,1969-02-11
1969-02-12,1969,2,12,NA,0,1.875125,9.75,1969-02-12
1969-02-13,1969,2,13,NA,0,2.3748750000000003,10.0,1969-02-13
1969-02-14,1969,2,14,NA,0,1.95825,9.5,1969-02-14
1969-02-15,1969,2,15,NA,0,3.20825,17.75,1969-02-15
1969-02-16,1969,2,16,NA,0,2.375,10.625,1969-02-16
1969-02-17,1969,2,17,NA,0,1.0,4.0,1969-02-17
1969-02-18,1969,2,18,NA,0,0.2915,1.375,1969-02-18
1969-02-19,1969,2,19,NA,0,1.833625,7.5,1969-02-19
1969-02-20,1969,2,20,NA,0,2.04175,8.5,1969-02-20
1969-02-21,1969,2,21,NA,0,1.666625,7.875,1969-02-21
1969-02-22,1969,2,22,NA,0,1.08325,4.125,1969-02-22
1969-02-23,1969,2,23,NA,0,2.125,8.875,1969-02-23
1969-02-24,1969,2,24,NA,0,1.5001250000000002,5.625,1969-02-24
1969-02-25,1969,2,25,NA,0,1.58325,7.0,1969-02-25
1969-02-26,1969,2,26,NA,0,2.5835,12.0,1969-02-26
1969-02-27,1969,2,27,NA,0,3.875,31.875,1969-02-27
1969-02-28,1969,2,28,NA,0,2.875125,15.375,1969-02-28
1969-03-01,1969,3,1,NA,0,2.083375,9.75,1969-03-01
1969-03-02,1969,3,2,NA,0,1.916875,9.25,1969-03-02
1969-03-03,1969,3,3,NA,0,0.5417500000000001,2.625,1969-03-03
1969-03-04,1969,3,4,NA,0,0.999875,6.125,1969-03-04
1969-03-05,1969,3,5,NA,0,2.208375,9.5,1969-03-05
1969-03-06,1969,3,6,NA,0,2.708375,13.75,1969-03-06
1969-03-07,1969,3,7,NA,0,3.125,17.0,1969-03-07
1969-03-08,1969,3,8,NA,0,2.41675,11.125,1969-03-08
1969-03-09,1969,3,9,NA,0,2.25,9.125,1969-03-09
1969-03-10,1969,3,10,NA,0,1.375,5.125,1969-03-10
1969-03-11,1969,3,11,NA,0,3.041625,18.25,1969-03-11
1969-03-12,1969,3,12,NA,0,4.208375,38.75,1969-03-12
1969-03-13,1969,3,13,NA,0,1.91675,8.25,1969-03-13
